v_gene,d_gene,j_gene,v_5p_del,v_3p_del,d_5p_del,d_3p_del,j_5p_del,j_3p_del,fv_insertion,vd_insertion,dj_insertion,jf_insertion,cdr3_length,count
IGHV3-30*03,IGHD3-16*02,IGHJ6*03,64,0,3,18,12,0,0,3,0,0,50,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,176,4,2,0,5,0,0,6,3,0,45,1
IGHV3-66*01,IGHD1-7*01,IGHJ4*02,244,6,0,6,6,0,0,10,8,0,45,1
IGHV3-20*01,IGHD2-15*01,IGHJ6*03,80,1,1,0,11,0,0,14,0,0,75,1
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ6*03,113,0,4,4,12,0,0,9,0,0,63,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,164,2,0,0,8,0,0,0,0,0,66,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*01,44,0,1,0,7,0,0,1,3,0,57,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,222,0,0,0,6,0,0,17,4,0,67,1
IGHV1-2*02,IGHD2-21*01,IGHJ6*02,133,2,1,18,13,0,0,2,0,0,39,3
IGHV4-61*01,IGHD3-16*02,IGHJ4*02,240,1,0,18,0,0,0,5,0,0,51,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,164,0,1,0,4,0,0,3,5,0,69,4
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,156,1,1,9,7,0,0,1,0,0,39,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,249,1,0,5,0,0,0,3,8,0,64,1
IGHV4-34*09,IGHD3-9*01,IGHJ3*02,195,1,1,3,4,0,0,10,1,0,63,1
IGHV4-34*01,IGHD3-10*01,IGHJ5*01,1,0,1,4,1,0,0,7,6,0,69,1
IGHV4-59*08,IGHD5-18*01,IGHJ4*02,65,0,0,0,0,0,0,4,1,0,53,1
IGHV4-61*02,IGHD6-13*01,IGHJ3*02,39,1,3,4,3,0,0,4,16,0,60,1
IGHV1-2*02,IGHD6-13*01,IGHJ4*02,204,1,2,6,6,0,0,4,4,0,42,2
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,46,2,1,4,1,0,0,8,0,0,63,3
IGHV1-69*04,IGHD6-13*01,IGHJ4*02,12,1,1,0,10,0,0,2,3,0,42,1
IGHV5-51*01,IGHD2-2*02,IGHJ6*02,164,1,11,0,3,0,0,1,0,0,60,1
IGHV4-34*09,IGHD3-3*01,IGHJ6*02,195,1,7,10,7,0,0,8,0,0,57,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,79,0,0,2,3,0,0,5,7,0,66,4
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,58,8,2,0,7,0,0,10,7,0,50,1
IGHV4-34*01,IGHD6-19*01,IGHJ6*03,46,0,0,0,5,0,0,1,0,0,60,1
IGHV4-34*01,IGHD6-6*01,IGHJ6*03,164,1,0,0,2,0,0,2,9,0,69,1
IGHV3-15*01,IGHD2-2*01,IGHJ2*01,68,0,5,0,0,0,0,2,2,0,63,1
IGHV1-3*01,IGHD3-16*01,IGHJ5*02,133,4,0,26,6,23,0,0,0,0,32,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,77,6,0,6,7,0,0,35,0,0,66,1
IGHV4-31*03,IGHD3-3*01,IGHJ6*02,81,1,7,9,8,0,0,8,0,0,57,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,43,1,0,3,11,0,0,3,0,0,62,1
IGHV1-2*02,IGHD4-17*01,IGHJ4*02,179,1,0,7,16,0,0,20,0,0,40,1
IGHV3-15*01,IGHD2-2*01,IGHJ2*01,133,0,5,0,0,0,0,2,2,0,63,3
IGHV3-21*01,IGHD3-16*01,IGHJ6*04,223,0,0,0,5,0,0,0,0,0,75,1
IGHV4-4*02,IGHD2-21*01,IGHJ6*02,0,2,1,14,17,0,0,2,0,0,39,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,140,1,9,3,4,0,0,7,11,0,62,1
IGHV4-30-2*05,IGHD1-26*01,IGHJ4*02,137,1,2,2,0,0,0,14,3,0,60,1
IGHV1-24*01,IGHD3-3*02,IGHJ4*01,95,2,11,0,2,0,0,4,3,0,51,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,14,3,0,16,8,0,0,7,0,0,54,3
IGHV1-18*04,IGHD2-15*01,IGHJ4*02,48,0,5,0,6,0,0,0,0,0,48,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,127,0,10,5,6,0,0,10,1,0,51,1
IGHV1-18*04+G278A,IGHD2-15*01,IGHJ6*03,49,0,0,0,4,0,0,0,5,0,75,1
IGHV4-61*02,IGHD3-10*02,IGHJ3*01,134,1,0,15,1,0,0,17,0,0,60,1
IGHV1-2*02,IGHD5-24*01,IGHJ3*02,35,2,3,3,4,0,0,8,2,0,48,1
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,52,0,3,0,6,0,0,6,4,0,60,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,165,0,2,2,1,0,0,9,9,0,65,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,64,2,16,3,8,0,0,0,0,0,51,11
IGHV3-20*01,IGHD6-13*01,IGHJ6*03,151,1,6,0,8,0,0,16,19,0,84,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,123,1,2,0,3,0,0,5,2,0,51,3
IGHV4-59*08,IGHD6-13*01,IGHJ4*02,0,2,1,6,0,0,0,0,11,0,51,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,143,0,0,3,9,0,0,6,0,0,74,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,109,0,2,0,1,0,0,9,7,0,65,1
IGHV4-61*02,IGHD6-13*01,IGHJ3*01,32,1,4,4,2,0,0,5,16,0,61,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,92,1,5,13,7,0,0,12,0,0,60,1
IGHV4-34*01,IGHD6-13*01,IGHJ5*02,187,1,0,6,8,0,0,8,12,0,57,1
IGHV4-61*02,IGHD6-13*01,IGHJ3*02,0,1,4,4,3,0,0,5,17,0,61,1
IGHV4-34*01,IGHD1-26*01,IGHJ6*02,189,8,2,0,8,0,0,11,0,0,56,1
IGHV3-66*01,IGHD1-26*01,IGHJ5*02,205,1,0,0,2,0,0,8,4,0,60,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,204,1,2,13,17,0,0,12,0,0,38,1
IGHV4-61*01,IGHD6-6*01,IGHJ4*02,98,1,0,2,0,0,0,1,7,0,51,1
IGHV4-59*08,IGHD2-2*01,IGHJ4*02,60,0,5,2,2,0,0,1,3,0,54,1
IGHV1-24*01,IGHD3-16*02,IGHJ3*01,220,3,14,5,6,0,0,1,0,0,40,1
IGHV3-15*01,IGHD3-22*01,IGHJ3*02,151,0,0,0,1,0,0,6,0,0,66,1
IGHV1-2*02,IGHD3-3*01,IGHJ6*02,75,1,7,14,13,0,0,15,0,0,54,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,72,1,0,0,0,0,0,0,14,0,72,2
IGHV4-59*08,IGHD6-6*01,IGHJ5*01,42,14,11,0,11,12,0,1,0,0,14,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,195,1,0,6,7,0,0,24,0,0,60,1
IGHV3-23*04,IGHD6-19*01,IGHJ4*02,122,2,8,0,2,0,0,8,12,0,57,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,212,1,0,6,7,0,0,24,0,0,60,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*01,146,2,3,5,6,0,0,2,0,0,45,1
IGHV3-48*03,IGHD2-15*01,IGHJ4*02,167,3,15,3,6,0,0,10,6,0,48,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,66,1,0,0,1,0,0,7,2,0,66,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,60,0,1,1,0,0,0,1,2,0,60,2
IGHV3-30*03,IGHD4-11*01,IGHJ4*02,87,0,5,1,3,0,0,5,2,0,42,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,27,0,10,5,6,0,0,10,1,0,51,2
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,125,0,0,0,2,0,0,16,0,0,66,1
IGHV4-59*08,IGHD2-15*01,IGHJ4*02,198,0,7,0,0,0,0,0,2,0,54,1
IGHV4-61*01,IGHD1-26*01,IGHJ4*02,145,1,0,0,1,0,0,2,0,0,48,1
IGHV1-69*04,IGHD2-21*02,IGHJ5*02,39,0,1,15,2,0,0,1,0,0,42,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,68,0,0,0,2,0,0,10,0,0,57,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,26,1,0,0,14,0,0,4,0,0,63,1
IGHV1-2*02,IGHD3/OR15-3a*01,IGHJ6*02,23,1,0,26,8,0,0,16,0,0,55,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,52,0,0,0,4,0,0,6,0,0,63,1
IGHV3-7*03,IGHD1-1*01,IGHJ5*02,0,1,3,10,25,0,0,26,12,0,47,2
IGHV3-30*03,IGHD3-22*01,IGHJ6*02,53,0,1,4,1,0,0,4,1,0,73,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,85,0,4,5,0,0,0,9,4,0,63,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*02,85,1,0,0,11,0,0,4,0,1,66,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,222,1,3,10,13,0,0,21,0,0,39,2
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,101,1,1,4,1,0,0,7,0,0,63,2
IGHV3-15*01,IGHD3-10*01,IGHJ4*02,197,3,6,8,1,0,0,3,1,0,45,1
IGHV3-66*03,IGHD5-24*01,IGHJ4*02,233,2,1,6,5,0,0,11,0,0,45,1
IGHV3-30*03,IGHD3-10*01,IGHJ6*02,142,1,1,21,17,0,0,23,0,0,57,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,53,1,0,0,6,0,0,7,7,0,66,3
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,82,0,4,4,12,0,0,9,0,0,63,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,54,1,2,0,3,0,0,5,2,0,51,5
IGHV4-59*08,IGHD2-21*02,IGHJ6*02,0,3,3,7,10,0,0,18,0,0,66,1
IGHV5-10-1*01,IGHD6-13*01,IGHJ3*02,0,0,8,0,7,0,0,5,12,0,51,1
IGHV1-69*04,IGHD4-17*01,IGHJ4*02,11,4,0,7,10,0,0,7,0,0,30,1
IGHV4-59*08,IGHD3-22*01,IGHJ4*02,27,2,0,0,2,0,0,2,0,0,57,1
IGHV3-48*01,IGHD3-22*01,IGHJ4*02,162,0,0,0,14,0,0,3,0,0,48,1
IGHV3-15*01,IGHD2-2*01,IGHJ2*01,204,0,5,0,0,0,0,2,2,0,63,1
IGHV3-30*03,IGHD6-6*01,IGHJ6*02,13,1,3,2,6,0,0,1,19,0,69,1
IGHV4-34*01,IGHD6-6*01,IGHJ6*03,96,1,0,0,2,0,0,2,9,0,69,1
IGHV4-34*01,IGHD3-22*01,IGHJ4*02,0,0,6,5,1,0,0,6,6,0,59,1
IGHV1-2*02,IGHD2-21*02,IGHJ6*02,60,1,8,2,8,0,0,2,0,0,54,1
IGHV4-59*08,IGHD3-22*01,IGHJ6*03,35,0,4,14,13,0,0,4,7,0,54,1
IGHV1-2*02,IGHD3-16*02,IGHJ6*02,50,1,0,18,19,0,0,6,0,0,48,1
IGHV3-66*01,IGHD3-9*01,IGHJ4*02,142,1,3,14,1,0,0,2,0,0,42,1
IGHV3-30*03,IGHD2-2*02,IGHJ3*02,94,0,3,2,0,0,0,0,7,0,63,1
IGHV4-61*02,IGHD3/OR15-3a*01,IGHJ4*02,142,0,1,16,3,0,0,0,0,0,39,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,73,0,0,1,1,0,0,10,0,0,57,1
IGHV1-2*02,IGHD6-6*01,IGHJ4*02,75,1,2,0,5,0,0,1,0,0,39,3
IGHV3-66*01,IGHD3-9*01,IGHJ4*02,150,1,2,13,3,0,0,1,1,0,42,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,81,2,0,24,5,0,0,20,0,0,48,1
IGHV3-23*04,IGHD4-17*01,IGHJ4*02,132,0,0,7,16,0,0,12,0,0,33,1
IGHV3-15*01,IGHD3-22*01,IGHJ3*02,58,0,0,0,1,0,0,6,0,0,66,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,192,0,0,2,3,0,0,5,7,0,66,1
IGHV4-39*01,IGHD3-9*01,IGHJ5*02,53,0,9,0,18,0,0,7,15,0,57,1
IGHV1-46*01,IGHD4-17*01,IGHJ4*02,161,0,1,7,16,0,0,10,0,0,30,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,64,1,9,16,8,0,0,2,0,0,27,1
IGHV5-51*01,IGHD2-15*01,IGHJ6*02,149,1,8,11,9,0,0,0,0,0,45,1
IGHV4-31*03,IGHD3-16*02,IGHJ4*02,158,1,0,26,8,0,0,3,0,0,33,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*01,187,0,1,6,6,0,0,8,0,0,58,1
IGHV4-34*01,IGHD3-9*01,IGHJ6*02,46,0,13,3,21,0,0,7,1,0,45,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,147,1,0,0,13,0,0,24,0,0,60,1
IGHV3-NL1*01,IGHD5-18*01,IGHJ4*02,268,0,3,6,8,0,0,10,13,0,54,1
IGHV1-69*04,IGHD2-2*01,IGHJ3*02,18,4,1,8,16,0,0,20,14,0,66,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,56,0,0,1,1,0,0,10,0,0,57,1
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,171,1,0,0,14,0,0,9,0,0,58,1
IGHV3-30*03,IGHD3-9*01,IGHJ6*03,78,0,9,10,12,0,0,8,0,0,51,2
IGHV3-7*03,IGHD1-26*01,IGHJ3*01,53,0,7,0,3,0,0,5,5,0,50,1
IGHV3-7*03,IGHD4-17*01,IGHJ4*02,0,0,0,7,3,0,0,14,0,0,48,1
IGHV1-2*02,IGHD2-2*03,IGHJ6*02,103,1,0,5,15,0,0,1,0,0,54,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,207,1,0,0,0,0,0,0,14,0,72,1
IGHV4-30-2*05,IGHD1-26*01,IGHJ4*02,81,1,2,2,0,0,0,14,3,0,60,3
IGHV3-30*03,IGHD3-9*01,IGHJ6*03,1,2,1,9,13,0,0,4,0,0,53,1
IGHV1-18*04,IGHD2-2*03,IGHJ1*01,151,0,0,2,5,0,0,5,9,0,70,1
IGHV4-34*09,IGHD1-1*01,IGHJ4*02,265,1,3,10,13,0,0,21,0,0,39,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,118,1,9,3,4,0,0,7,12,0,63,1
IGHV5-51*01,IGHD2-15*01,IGHJ5*02,199,1,2,3,6,0,0,8,8,0,66,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,35,4,2,0,5,0,0,6,3,0,45,3
IGHV4-34*01,IGHD3-22*01,IGHJ6*03,133,0,22,0,11,0,0,13,0,0,54,1
IGHV4-31*03,IGHD1-26*01,IGHJ4*02,112,1,0,2,0,0,0,12,3,0,60,1
IGHV5-10-1*01,IGHD6-13*01,IGHJ3*02,147,0,5,0,0,0,0,2,5,0,51,1
IGHV4-31*03,IGHD4-23*01,IGHJ3*02,63,0,0,3,1,0,0,12,3,0,60,1
IGHV4-39*01,IGHD6-19*01,IGHJ5*02,130,0,4,5,10,0,0,18,0,0,51,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,29,4,0,16,8,0,0,8,0,0,54,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,231,0,0,5,0,0,0,5,0,0,57,1
IGHV3-NL1*01,IGHD3-3*01,IGHJ6*03,252,0,0,9,11,0,0,5,4,0,63,1
IGHV3-48*03,IGHD4-17*01,IGHJ3*02,81,2,1,0,1,0,0,9,9,0,60,2
IGHV4-34*01,IGHD4-17*01,IGHJ2*01,258,3,0,0,2,0,0,3,7,0,54,1
IGHV3-66*03,IGHD3-22*01,IGHJ6*02,191,0,6,0,8,0,0,6,0,0,66,1
IGHV3-30*03,IGHD6-13*01,IGHJ4*02,42,1,1,1,1,0,0,3,9,0,57,1
IGHV4-59*08,IGHD3-16*01,IGHJ5*02,2,2,0,8,5,0,0,1,0,0,54,1
IGHV3-NL1*01,IGHD5-18*01,IGHJ4*02,192,0,2,0,8,0,0,9,7,0,54,1
IGHV4-61*02,IGHD3-10*01,IGHJ4*02,204,0,4,0,13,0,0,0,9,0,51,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,169,3,0,6,7,0,0,26,0,0,60,1
IGHV4-59*08,IGHD3-22*01,IGHJ4*02,81,2,0,7,2,0,0,8,7,0,63,2
IGHV3-30*03,IGHD1-26*01,IGHJ4*02,66,1,10,2,3,0,0,7,0,0,39,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,197,1,9,3,4,0,0,7,12,0,63,2
IGHV4-61*02,IGHD3-16*02,IGHJ6*02,0,1,14,7,14,0,0,3,3,0,50,2
IGHV5-51*01,IGHD3-16*01,IGHJ6*03,151,1,6,6,12,0,0,2,0,0,57,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,254,1,0,0,6,0,0,7,7,0,66,1
IGHV3-30*03,IGHD3-3*01,IGHJ3*02,53,0,7,22,3,0,0,34,0,0,63,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,10,1,3,12,3,0,0,12,0,0,38,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,0,0,3,0,13,0,0,19,14,0,69,1
IGHV4-34*01,IGHD3-9*01,IGHJ3*01,252,0,1,16,9,0,0,7,0,0,42,1
IGHV4-59*08,IGHD2-21*02,IGHJ3*02,190,0,1,7,18,0,0,19,0,0,51,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,13,1,0,0,1,0,0,7,2,0,66,2
IGHV1-2*02,IGHD6-19*01,IGHJ4*02,208,0,7,0,8,0,0,6,8,0,48,1
IGHV4-59*08,IGHD6-13*01,IGHJ6*03,75,1,3,0,2,0,0,8,6,0,72,1
IGHV5-10-1*01,IGHD6-13*01,IGHJ3*02,16,0,8,0,0,0,0,5,5,0,51,1
IGHV4-61*01,IGHD4-17*01,IGHJ4*02,102,4,1,0,5,0,0,11,9,0,54,1
IGHV4-34*01,IGHD6-13*01,IGHJ5*02,86,1,0,6,9,0,0,8,13,0,57,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*01,52,0,2,1,5,0,0,6,7,0,53,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,190,0,2,0,8,0,0,9,8,0,55,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,5,2,16,3,8,0,0,0,0,0,51,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*02,0,0,0,26,11,0,0,30,0,0,60,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,174,1,0,0,13,0,0,24,0,0,60,3
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,186,1,0,0,0,0,0,0,14,0,72,1
IGHV3-30*03,IGHD3-3*01,IGHJ3*02,72,0,7,22,3,0,0,34,0,0,63,1
IGHV4-34*01,IGHD2-15*01,IGHJ6*03,167,1,3,3,1,0,0,0,0,0,66,1
IGHV4-59*08,IGHD2-15*01,IGHJ4*02,69,1,3,0,1,0,0,0,0,0,54,1
IGHV4-59*08,IGHD3-22*01,IGHJ6*03,0,1,4,7,13,0,0,5,0,0,54,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,258,2,0,9,1,0,0,0,2,0,66,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,68,2,1,12,5,0,0,2,0,0,38,1
IGHV3-48*01,IGHD3-3*01,IGHJ2*01,146,0,0,0,5,0,0,15,0,0,74,1
IGHV1-2*02,IGHD4-23*01,IGHJ5*02,103,4,2,0,6,0,0,6,1,0,45,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,42,0,1,1,0,0,0,1,2,0,60,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,148,1,0,6,7,0,0,24,0,0,60,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*01,210,2,3,5,6,0,0,2,0,0,45,1
IGHV4-4*07,IGHD3-22*01,IGHJ4*02,188,7,6,5,3,0,0,1,0,0,39,1
IGHV3-30*03,IGHD1-26*01,IGHJ4*02,145,0,2,1,6,0,0,15,0,0,54,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,119,1,0,0,0,0,0,0,14,0,72,7
IGHV1-2*02,IGHD6-13*01,IGHJ4*02,178,1,2,6,6,0,0,4,4,0,42,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,80,0,0,3,9,0,0,7,0,0,75,4
IGHV1-18*04,IGHD2-15*01,IGHJ5*02,54,1,1,1,0,0,0,2,2,0,63,1
IGHV1-2*02,IGHD2-8*01,IGHJ5*02,48,0,6,13,8,0,0,1,0,0,36,1
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,165,0,5,2,6,0,0,1,0,0,51,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,239,1,0,5,0,0,0,3,8,0,64,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,83,1,0,0,5,0,0,6,0,0,63,1
IGHV4-34*01,IGHD6-13*01,IGHJ5*02,36,1,0,6,8,0,0,8,12,0,57,3
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,44,0,0,0,6,0,0,16,4,0,66,6
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,71,4,2,0,3,0,0,8,2,0,51,2
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,46,0,0,1,8,0,0,1,8,0,51,3
IGHV3-7*03,IGHD4-23*01,IGHJ6*02,0,1,2,15,26,0,0,6,0,0,24,2
IGHV1-69*04,IGHD2-2*01,IGHJ6*03,129,6,1,0,12,0,0,2,0,0,57,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,48,0,0,4,3,0,0,5,10,0,67,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,55,0,0,5,0,0,0,5,4,0,63,1
IGHV1-18*04+G278A,IGHD2-15*01,IGHJ6*03,98,0,0,0,4,0,0,0,5,0,75,1
IGHV5-10-1*01,IGHD3-22*01,IGHJ3*02,222,0,10,1,0,0,0,0,3,0,51,1
IGHV3-NL1*01,IGHD3/OR15-3a*01,IGHJ6*02,254,0,9,9,9,0,0,14,0,0,61,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,161,0,0,3,9,0,0,6,0,0,74,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,106,0,0,2,3,0,0,5,7,0,66,1
IGHV4-31*03,IGHD3-9*01,IGHJ3*02,98,1,1,3,4,0,0,10,0,0,62,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,266,0,2,3,5,0,0,9,18,0,69,1
IGHV3-30*03,IGHD2-2*01,IGHJ3*02,240,0,3,3,1,0,0,0,9,0,63,1
IGHV3-20*01,IGHD4-17*01,IGHJ6*03,11,1,1,7,10,0,0,35,0,0,75,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,66,0,1,7,7,0,0,9,1,0,54,1
IGHV4-61*02,IGHD4-17*01,IGHJ4*02,84,6,1,7,7,0,0,22,0,0,45,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,102,0,0,3,2,0,0,5,0,0,57,4
IGHV1-2*02,IGHD6-6*01,IGHJ4*02,11,1,2,0,5,0,0,1,0,0,39,1
IGHV4-34*01,IGHD3-16*01,IGHJ6*02,151,0,2,8,8,0,0,0,1,0,63,1
IGHV1-69*04,IGHD6-13*01,IGHJ4*02,146,0,3,1,6,0,0,3,0,0,42,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,197,0,4,4,12,0,0,9,0,0,63,3
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,211,0,4,4,15,0,0,9,3,0,63,2
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ6*03,267,0,4,4,12,0,0,9,0,1,63,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,189,4,2,0,5,0,0,6,4,0,46,2
IGHV4-61*02,IGHD3-16*01,IGHJ3*02,171,1,3,0,0,0,0,1,5,0,69,1
IGHV4-59*08,IGHD2-2*01,IGHJ4*01,132,1,7,2,1,0,0,1,5,0,54,2
IGHV1-2*02,IGHD3-16*02,IGHJ6*02,11,1,1,16,13,0,0,5,0,0,54,1
IGHV4-34*01,IGHD4-17*01,IGHJ2*01,168,3,0,0,2,0,0,3,7,0,54,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,77,1,10,5,3,0,0,2,0,0,42,2
IGHV4-31*03,IGHD3-3*01,IGHJ6*02,129,1,7,10,7,0,0,8,0,0,57,1
IGHV4-4*07,IGHD1-7*01,IGHJ5*02,0,1,2,6,8,0,0,29,0,0,60,1
IGHV4-61*01,IGHD3-22*01,IGHJ4*02,197,1,0,0,2,0,0,1,0,0,57,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,48,4,2,0,5,0,0,6,3,0,45,7
IGHV3-30*03,IGHD3-10*01,IGHJ4*01,126,1,0,0,2,0,0,0,19,0,75,1
IGHV5-10-1*01,IGHD2-2*03,IGHJ6*03,120,0,0,2,10,0,0,2,7,0,69,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,1,0,4,5,15,0,0,9,5,0,64,1
IGHV3-74*01,IGHD2-15*01,IGHJ5*02,192,1,11,1,0,0,0,2,0,0,51,1
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ6*03,153,0,4,4,12,0,0,9,0,0,63,1
IGHV3-11*05,IGHD3-3*01,IGHJ2*01,132,1,4,5,1,0,0,4,0,0,57,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,60,4,0,16,8,0,0,8,0,0,54,1
IGHV3-15*01,IGHD2-2*01,IGHJ2*01,176,0,5,0,0,0,0,2,2,0,63,1
IGHV3-48*03,IGHD3-10*01,IGHJ3*01,131,0,4,15,1,0,0,1,0,0,42,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,185,1,1,0,13,0,0,2,2,0,41,1
IGHV3-30*03,IGHD6-19*01,IGHJ4*02,207,0,0,0,2,0,0,18,13,0,78,1
IGHV3-30*03,IGHD2-15*01,IGHJ6*02,132,1,0,7,1,0,0,4,0,0,69,1
IGHV4-31*03,IGHD1-1*01,IGHJ4*02,155,4,3,10,13,0,0,42,0,0,57,1
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,53,1,0,10,3,3,0,0,2,0,39,2
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,252,2,0,0,8,0,0,0,0,0,66,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,19,0,0,1,8,0,0,1,8,0,51,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,0,2,0,13,17,0,0,0,0,0,27,15
IGHV4-34*09,IGHD2-2*01,IGHJ3*02,209,1,9,3,6,0,0,7,15,0,64,1
IGHV3-30*03,IGHD1-1*01,IGHJ4*02,145,1,3,10,13,0,0,21,0,0,39,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*01,149,0,1,10,6,0,0,16,0,0,60,1
IGHV4-59*08,IGHD3-22*01,IGHJ4*02,75,2,3,0,2,0,0,5,0,0,57,4
IGHV3-30*03,IGHD3-16*02,IGHJ6*02,197,0,1,8,2,0,0,3,0,0,72,1
IGHV3-43*02,IGHD3-16*02,IGHJ6*02,169,1,7,5,15,0,0,11,1,0,66,1
