v_gene,d_gene,j_gene,v_5p_del,v_3p_del,d_5p_del,d_3p_del,j_5p_del,j_3p_del,fv_insertion,vd_insertion,dj_insertion,jf_insertion,cdr3_length,count
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,254,1,3,10,13,0,0,21,0,30,39,1
IGHV3-15*01,IGHD3-10*02,IGHJ4*02,52,1,0,15,22,0,0,22,0,30,42,1
IGHV3-7*03,IGHD1-26*01,IGHJ6*02,254,0,7,4,4,0,0,2,0,117,50,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,0,0,0,2,1,0,0,16,0,28,65,1
IGHV4-34*01,IGHD6-6*01,IGHJ6*02,47,1,0,1,7,0,0,2,9,31,63,2
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,51,1,2,0,3,0,0,5,2,29,51,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,215,1,9,3,6,0,0,7,15,30,64,1
IGHV1-2*02,IGHD3-10*01,IGHJ6*02,136,1,4,8,3,0,0,8,0,23,66,1
IGHV3-11*05,IGHD2-21*02,IGHJ5*02,87,0,3,4,15,0,0,3,6,30,46,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,0,0,2,9,9,0,0,13,0,30,51,2
IGHV1-18*04,IGHD2-8*01,IGHJ1*01,141,0,0,7,7,0,0,8,0,30,57,1
IGHV3-20*01,IGHD6-13*01,IGHJ6*03,98,1,6,1,8,0,0,16,20,31,84,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,66,0,1,6,7,0,0,9,0,30,54,1
IGHV4-34*01,IGHD3-22*01,IGHJ4*02,0,0,6,5,1,0,0,6,6,18,59,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,146,0,1,1,0,0,0,1,2,30,60,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,77,0,0,1,8,0,0,1,8,29,51,1
IGHV4-61*01,IGHD1-1*01,IGHJ5*02,139,0,0,7,7,0,0,23,0,30,57,1
IGHV4-61*01,IGHD3-16*01,IGHJ6*02,158,0,1,13,22,0,0,1,0,31,45,1
IGHV3-15*01,IGHD3-10*01,IGHJ6*02,56,5,6,6,5,0,0,5,0,31,57,1
IGHV1-2*02,IGHD5/OR15-5a*01,IGHJ4*02,237,1,3,7,7,0,0,6,0,106,39,1
IGHV3-15*01,IGHD1-26*01,IGHJ5*01,201,3,0,3,10,0,0,5,5,116,45,1
IGHV1-18*04,IGHD2-21*01,IGHJ3*02,102,0,1,8,8,0,0,22,0,30,63,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,55,2,1,31,13,0,0,24,0,31,57,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,2,1,4,13,17,0,0,2,0,30,26,1
IGHV5-10-1*01,IGHD4-17*01,IGHJ4*01,0,0,2,7,7,0,0,31,0,30,57,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,70,0,4,4,15,0,0,9,3,31,63,1
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,53,1,0,22,15,0,0,34,0,30,60,2
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,148,0,0,1,1,0,0,10,0,30,57,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,11,2,1,9,7,0,0,2,0,30,39,4
IGHV4-59*08,IGHD3/OR15-3a*01,IGHJ3*02,131,0,6,7,9,0,0,22,0,30,61,1
IGHV1-24*01,IGHD3-3*02,IGHJ4*01,78,2,10,1,6,0,0,3,8,30,51,3
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,119,1,0,0,0,0,0,0,14,19,72,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,249,1,2,0,6,0,0,5,6,30,52,1
IGHV1-69*04+G278T,IGHD6-13*01,IGHJ5*02,28,1,1,5,6,0,0,2,0,30,41,2
IGHV3-43*02,IGHD2-8*02,IGHJ6*02,113,2,0,9,5,0,0,5,0,31,65,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,194,0,1,10,8,0,0,5,0,116,60,1
IGHV3-7*03,IGHD3-16*02,IGHJ6*02,26,1,11,24,26,0,0,6,0,31,24,1
IGHV1-46*01,IGHD3-22*01,IGHJ6*02,198,0,5,9,8,0,0,5,0,31,57,1
IGHV1-69*04+G278T,IGHD1-26*01,IGHJ4*02,151,0,0,4,13,0,0,21,0,30,52,1
IGHV3-7*03,IGHD3-3*01,IGHJ2*01,145,2,0,21,16,0,0,2,0,30,27,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,16,1,9,16,8,0,0,2,0,30,27,1
IGHV1-46*01,IGHD6-19*01,IGHJ4*02,0,2,5,4,7,0,0,2,0,30,33,1
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,53,1,0,7,4,3,0,0,0,0,39,1
IGHV3-20*01,IGHD4-17*01,IGHJ2*01,56,1,2,0,4,0,0,3,12,19,57,1
IGHV4-59*08,IGHD2-2*01,IGHJ5*02,52,2,5,4,4,0,0,0,7,30,54,1
IGHV4-59*08,IGHD6-19*01,IGHJ4*02,65,0,0,1,1,0,0,6,0,30,53,1
IGHV4-61*02,IGHD3-16*02,IGHJ6*02,81,1,14,8,10,0,0,4,0,18,51,1
IGHV4-59*08,IGHD2-8*01,IGHJ3*02,201,0,1,9,9,0,0,10,0,30,52,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,28,2,2,9,7,0,0,3,0,30,39,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,155,0,4,4,15,0,0,9,3,19,63,1
IGHV4-59*08,IGHD1-14*01,IGHJ4*02,2,0,2,0,5,0,0,8,2,30,48,1
IGHV4-34*01,IGHD6-6*01,IGHJ6*02,0,1,0,1,7,0,6,2,9,31,63,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*01,191,0,0,7,5,0,0,6,0,30,57,1
IGHV3-74*01,IGHD6-13*01,IGHJ5*02,33,1,2,3,0,0,0,0,5,30,51,1
IGHV4-59*08,IGHD3-22*01,IGHJ4*02,52,2,0,4,2,0,0,8,4,22,63,1
IGHV3-30*03,IGHD2-21*02,IGHJ4*02,126,0,3,7,1,0,0,2,9,26,56,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,26,0,0,1,1,0,0,1,1,30,51,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,19,0,0,15,22,0,0,31,0,30,52,1
IGHV3-30*03,IGHD4-17*01,IGHJ4*02,21,0,0,1,0,0,0,6,2,30,51,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,94,1,0,0,10,0,0,12,8,31,58,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,204,1,0,0,6,0,0,7,7,31,66,2
IGHV3-7*03,IGHD3-10*02,IGHJ4*02,184,1,2,17,20,0,0,21,0,31,39,1
IGHV4-34*09,IGHD2-2*01,IGHJ3*02,238,1,9,3,6,0,0,7,15,30,64,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,46,1,1,12,8,0,0,2,0,31,54,1
IGHV4-34*01,IGHD6-13*01,IGHJ5*02,98,1,0,6,8,0,0,8,13,30,58,1
IGHV4-61*02,IGHD1-1*01,IGHJ5*02,126,0,0,7,7,0,0,17,0,30,51,1
IGHV1-2*02,IGHD3-16*02,IGHJ3*02,64,0,3,18,16,0,0,6,0,116,36,1
IGHV1-8*01,IGHD1-1*01,IGHJ4*02,268,0,3,10,13,0,0,21,0,31,40,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,193,1,2,0,3,0,0,5,2,31,51,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,253,0,4,4,12,0,0,9,0,31,63,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,65,1,2,0,3,0,0,5,2,22,51,1
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,159,1,0,22,15,0,0,34,0,30,60,1
IGHV4-61*02,IGHD3-16*02,IGHJ6*02,0,1,14,3,15,0,0,3,0,31,50,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,140,0,7,9,9,0,0,11,0,116,60,1
IGHV4-31*03,IGHD3-3*01,IGHJ5*02,171,0,6,13,9,0,0,2,0,30,36,1
IGHV3-48*03,IGHD4-17*01,IGHJ3*02,183,2,1,0,6,0,0,9,15,30,61,1
IGHV4-30-2*05,IGHD2/OR15-2a*01,IGHJ6*03,245,3,0,15,15,0,0,31,0,31,72,1
IGHV4-31*03,IGHD1-26*01,IGHJ4*02,81,1,0,2,0,0,0,12,3,101,60,2
IGHV4-59*08,IGHD2-21*02,IGHJ3*02,32,0,1,15,10,0,0,19,0,30,51,1
IGHV1-18*04,IGHD3-16*01,IGHJ3*02,249,0,3,21,13,0,0,6,0,111,36,1
IGHV1-18*04+G278A,IGHD4-17*01,IGHJ6*02,35,1,0,0,4,0,0,7,6,31,67,1
IGHV5-51*01,IGHD3-16*02,IGHJ6*03,131,1,1,30,20,0,0,29,0,31,57,1
IGHV3-64*04,IGHD5-18*01,IGHJ4*02,204,0,2,0,8,0,0,9,7,118,54,2
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,60,0,0,1,1,0,0,10,0,30,57,9
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,52,1,3,10,13,0,0,21,0,27,39,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,138,1,0,16,8,0,0,5,0,31,54,1
IGHV4-59*08,IGHD3-10*01,IGHJ1*01,28,0,0,23,11,0,0,23,0,30,52,1
IGHV3-43*02,IGHD3-3*01,IGHJ6*02,248,2,1,10,1,0,0,2,3,117,67,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,0,1,3,10,13,0,2,21,0,29,39,1
IGHV3-15*01,IGHD3-10*01,IGHJ4*02,163,3,6,8,1,0,0,3,1,30,45,1
IGHV3-49*04,IGHD6-6*01,IGHJ4*02,170,3,2,2,3,0,0,3,0,115,39,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,164,1,1,13,17,0,0,12,0,31,39,2
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,148,0,0,0,4,0,0,6,8,30,54,3
IGHV4-59*08,IGHD2-8*01,IGHJ4*02,46,0,1,13,17,0,0,26,0,30,54,1
IGHV3-66*03,IGHD5/OR15-5a*01,IGHJ6*02,190,0,0,9,8,0,0,18,0,32,67,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,196,0,2,0,5,0,0,4,4,30,48,1
IGHV1-18*04+G278A,IGHD2-8*01,IGHJ6*02,244,1,9,8,9,0,0,10,0,31,57,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,54,0,2,3,4,0,0,7,0,30,57,1
IGHV3-20*01,IGHD6-13*01,IGHJ6*03,151,1,6,0,3,0,0,16,14,31,84,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,70,5,2,0,5,0,0,7,4,30,46,1
IGHV1-18*04,IGHD3-22*01,IGHJ6*02,64,1,2,4,10,0,0,9,0,25,66,1
IGHV3-21*01,IGHD2-15*01,IGHJ4*02,86,1,0,1,2,0,0,7,1,25,63,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,32,0,4,4,12,0,0,9,0,31,63,3
IGHV3-7*03,IGHD2-2*01,IGHJ4*02,0,1,1,17,4,4,0,2,2,0,40,1
IGHV3-15*01,IGHD3-10*02,IGHJ4*02,165,3,2,18,19,0,0,8,0,115,24,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,92,0,7,3,17,0,0,13,8,26,74,1
IGHV4-61*02,IGHD3-16*01,IGHJ6*02,0,1,14,8,10,0,0,4,0,16,51,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,115,0,1,18,13,0,0,7,0,30,36,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,186,1,0,0,0,0,0,0,14,30,72,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,138,0,4,5,0,0,0,9,4,30,63,2
IGHV4-31*03,IGHD6-13*01,IGHJ2*01,48,2,3,2,2,0,0,9,1,23,55,1
IGHV5-51*01,IGHD2-15*01,IGHJ4*02,231,0,0,3,2,0,0,3,0,30,57,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,183,8,2,0,1,0,0,10,3,31,52,1
IGHV4-59*08,IGHD3-16*01,IGHJ6*03,140,1,17,6,21,0,0,13,0,25,48,1
IGHV4-61*02,IGHD3-9*01,IGHJ3*02,239,0,6,7,9,0,0,21,0,30,60,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,208,0,0,15,23,0,0,33,0,116,54,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*02,48,0,0,6,6,0,0,6,0,30,57,1
IGHV3-64*04,IGHD3-10*02,IGHJ4*02,87,0,2,17,20,0,0,20,0,115,39,1
IGHV3-30*03,IGHD5-18*01,IGHJ5*02,86,0,3,6,11,0,0,10,13,30,54,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,35,0,0,30,20,0,0,21,0,31,51,1
IGHV4-59*08,IGHD3-3*02,IGHJ3*02,133,0,0,13,8,0,0,11,0,116,51,1
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,197,0,4,2,6,0,0,7,6,30,60,3
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,34,1,16,3,5,0,0,14,13,30,63,1
IGHV3-15*01,IGHD3-10*01,IGHJ4*02,158,0,6,8,1,0,0,0,1,116,45,1
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,199,0,5,4,4,0,0,1,0,117,51,1
IGHV1-18*04+G278A,IGHD2-2*03,IGHJ4*02,84,0,0,2,3,0,0,5,7,30,66,3
IGHV1-69*04+G278T,IGHD3-10*01,IGHJ5*02,242,0,0,13,27,0,0,30,0,30,52,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,2,1,3,10,13,0,0,21,0,30,39,6
IGHV1-69*04+G278T,IGHD3-10*01,IGHJ3*02,170,0,1,3,1,0,0,4,0,30,60,1
IGHV3-64*04,IGHD6-13*01,IGHJ6*02,232,0,2,0,0,0,0,6,7,31,75,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,75,0,0,15,22,0,0,30,0,30,51,1
IGHV4-61*01,IGHD3-9*01,IGHJ4*02,98,1,0,17,7,0,0,17,0,18,51,1
IGHV3-72*01,IGHD2-8*01,IGHJ4*02,170,4,1,13,17,0,0,12,0,30,36,2
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,74,1,0,0,6,0,0,7,7,31,66,2
IGHV3-20*01,IGHD2/OR15-2a*01,IGHJ6*03,159,1,10,19,11,0,0,43,0,31,76,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,79,0,0,3,2,0,0,5,0,29,57,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,0,1,3,10,13,0,8,21,0,30,39,5
IGHV3-30*03,IGHD2-2*03,IGHJ4*02,88,2,3,5,6,0,0,2,0,30,45,1
IGHV3-48*01,IGHD3-3*01,IGHJ2*01,148,0,0,2,2,0,0,15,0,116,75,1
IGHV3-30*03,IGHD3-3*02,IGHJ6*02,164,0,0,9,9,0,0,3,0,147,59,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*01,127,0,0,26,11,0,0,30,0,30,60,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,205,0,2,0,6,0,0,4,5,30,48,1
IGHV3-7*03,IGHD1-14*01,IGHJ5*02,240,1,0,16,18,0,0,34,0,31,47,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,237,0,2,9,9,0,0,13,0,30,51,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,0,1,4,8,9,0,0,8,1,31,61,1
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,146,0,5,4,4,0,0,1,0,118,51,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,52,1,2,0,3,0,0,5,2,30,51,1
IGHV1-2*02,IGHD2-21*01,IGHJ6*02,24,2,1,14,17,0,0,2,0,31,39,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,147,0,0,2,3,0,0,5,7,30,66,4
IGHV4-31*03,IGHD5-12*01,IGHJ6*03,85,1,0,7,7,0,0,12,0,31,63,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,98,1,1,4,1,0,0,7,0,31,63,1
IGHV4-61*02,IGHD4-17*01,IGHJ4*02,84,6,1,7,7,0,0,22,0,30,45,1
IGHV1-2*02,IGHD6-19*01,IGHJ4*02,203,0,0,2,3,0,0,4,0,30,48,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,191,5,2,0,5,0,0,7,4,30,46,1
IGHV1-3*01,IGHD1-1*01,IGHJ6*02,241,2,3,0,8,0,0,24,4,31,75,1
IGHV5-51*01,IGHD2-15*01,IGHJ4*02,230,0,0,3,2,0,0,3,0,30,57,1
IGHV1-24*01,IGHD2-8*02,IGHJ3*02,220,1,10,10,8,0,0,8,0,30,40,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*02,126,0,0,6,6,0,0,6,0,30,57,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*03,132,0,1,30,20,0,0,34,0,31,63,1
IGHV4-59*08,IGHD3-22*01,IGHJ4*02,27,2,0,1,1,0,0,2,0,30,57,1
IGHV1-69*04,IGHD2-15*01,IGHJ6*02,181,0,0,22,24,0,0,35,0,117,63,3
IGHV1-18*04,IGHD2-15*01,IGHJ5*02,150,1,1,1,0,0,0,2,2,30,63,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,74,0,7,9,9,0,0,11,0,112,60,1
IGHV4-61*01,IGHD3-22*01,IGHJ4*02,91,1,3,1,1,0,0,4,0,30,57,1
IGHV1-69*04+G278T,IGHD5/OR15-5a*01,IGHJ4*02,219,0,0,1,3,0,0,1,3,23,51,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*02,138,8,2,0,1,0,0,10,2,29,51,1
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,158,3,0,22,15,0,0,36,0,106,60,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,165,0,4,14,9,0,0,4,0,31,51,2
IGHV3-15*01,IGHD3-10*02,IGHJ5*02,151,2,0,17,23,0,0,5,0,116,24,1
IGHV4-59*08,IGHD2-8*01,IGHJ4*02,167,0,4,15,15,0,0,29,0,30,54,1
IGHV3-64*04,IGHD3-22*01,IGHJ4*02,52,1,1,6,1,0,0,5,5,30,60,1
IGHV3-7*03,IGHD6-13*01,IGHJ6*02,18,0,3,0,4,0,0,4,5,29,66,1
IGHV4-59*08,IGHD3/OR15-3a*01,IGHJ4*02,253,0,0,8,5,0,0,4,0,18,50,1
IGHV4-59*08,IGHD4/OR15-4a*01,IGHJ4*02,0,0,1,0,5,0,0,3,4,27,48,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,197,0,7,8,10,0,0,8,0,117,57,1
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,89,0,5,4,4,0,0,1,0,117,51,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,227,1,1,13,17,0,0,12,0,30,39,4
IGHV4-59*08,IGHD3-9*01,IGHJ4*02,44,1,0,16,8,0,0,17,0,30,51,1
IGHV4-61*01,IGHD2-21*02,IGHJ6*02,198,1,3,4,1,0,0,1,0,31,63,1
IGHV3-30*03,IGHD4-17*01,IGHJ6*04,192,0,0,10,4,0,0,6,0,8,51,1
IGHV3-30*03,IGHD2-21*02,IGHJ6*02,132,1,1,18,17,0,0,5,0,31,39,1
IGHV3-15*01,IGHD3-10*01,IGHJ1*01,158,0,6,10,2,0,0,0,0,30,45,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,11,4,2,0,2,0,0,6,1,30,46,2
IGHV3-66*01,IGHD2-2*02,IGHJ4*02,205,0,1,1,0,0,0,1,2,30,60,3
IGHV3-23*04,IGHD5-24*01,IGHJ5*02,235,0,6,5,3,0,0,8,0,30,45,1
IGHV1-69*04,IGHD6-13*01,IGHJ4*02,70,0,0,1,6,0,0,0,0,30,42,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,84,0,0,2,3,0,0,5,7,18,66,1
IGHV3-30*03,IGHD6-13*01,IGHJ4*02,225,1,1,2,1,0,0,3,10,30,57,2
IGHV3-23*04,IGHD2-8*02,IGHJ4*02,53,0,5,0,1,0,0,2,2,30,57,1
IGHV4-59*08,IGHD2-8*01,IGHJ3*02,252,0,1,9,9,0,0,10,0,30,52,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,68,0,1,1,1,0,0,1,3,30,60,1
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,147,1,0,4,7,0,0,0,0,24,39,2
IGHV1-2*02,IGHD3-10*02,IGHJ6*02,204,1,0,6,5,0,0,5,0,31,66,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,153,0,0,3,2,0,0,5,0,30,57,1
IGHV3-64*04,IGHD5-18*01,IGHJ4*02,222,1,2,0,8,0,0,10,7,116,54,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,103,1,1,13,17,0,0,12,0,30,39,1
IGHV3-30*03,IGHD4-23*01,IGHJ3*02,145,0,0,0,5,0,0,12,5,30,61,1
IGHV3-49*04,IGHD3-22*01,IGHJ4*02,60,0,4,5,1,0,0,4,4,30,57,1
IGHV1-2*02,IGHD6-6*01,IGHJ4*02,11,1,2,2,3,0,0,1,0,23,39,1
IGHV3-NL1*01,IGHD2-8*01,IGHJ3*02,239,0,0,9,7,0,0,18,0,31,63,1
IGHV4-59*08,IGHD2-15*01,IGHJ4*02,59,1,1,7,7,0,0,11,0,24,54,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,81,1,0,6,7,0,0,28,0,30,64,1
IGHV1-2*02,IGHD3-16*02,IGHJ6*02,75,1,14,8,10,0,0,4,0,31,51,1
IGHV4-30-2*05,IGHD1/OR15-1a*01,IGHJ6*02,103,33,7,1,34,4,0,26,7,0,18,1
IGHV3-48*01,IGHD2-8*01,IGHJ4*02,210,0,1,13,17,0,0,22,0,115,50,1
IGHV3-30*03,IGHD4-17*01,IGHJ4*02,64,0,0,7,7,0,0,21,0,30,51,1
IGHV4-4*07,IGHD3-10*01,IGHJ3*02,128,1,1,3,0,0,0,2,11,30,69,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*01,77,3,2,3,5,0,0,8,9,18,54,1
IGHV4-34*09,IGHD6-13*01,IGHJ6*02,191,0,3,0,0,0,0,6,17,116,84,1
IGHV3-30*03,IGHD5-24*01,IGHJ4*02,132,2,1,5,6,0,0,11,0,108,45,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,213,0,0,1,3,0,0,1,3,30,51,1
IGHV4-30-2*05,IGHD2/OR15-2a*01,IGHJ4*01,250,2,0,9,12,0,0,3,0,18,39,1
IGHV3-48*03,IGHD3-22*01,IGHJ4*02,161,0,1,5,9,0,0,25,0,23,69,1
IGHV3-49*04,IGHD3-22*01,IGHJ4*02,246,0,0,1,1,0,0,0,0,30,57,1
IGHV1-2*02,IGHD6-6*01,IGHJ4*02,19,1,2,2,3,0,0,1,0,30,39,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,26,3,0,16,8,0,0,7,0,31,54,1
IGHV3-73*01,IGHD2-2*03,IGHJ4*02,132,0,6,6,5,0,0,0,0,114,42,1
IGHV4-61*01,IGHD4-17*01,IGHJ4*02,196,1,2,7,7,0,0,24,0,30,51,1
IGHV4-61*01,IGHD3-22*01,IGHJ4*02,167,1,3,1,1,0,0,4,0,30,57,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,54,1,3,10,13,0,0,21,0,29,39,1
IGHV3-30*03,IGHD2-8*01,IGHJ3*02,29,0,2,9,7,0,0,19,0,30,62,1
IGHV3-30*03,IGHD3-16*01,IGHJ6*02,160,0,19,6,9,0,0,26,0,31,72,1
IGHV1-2*02,IGHD3/OR15-3a*01,IGHJ5*02,11,2,5,5,10,0,0,7,10,30,57,1
IGHV3-48*03,IGHD3-16*02,IGHJ6*02,145,0,4,8,7,0,0,5,0,31,66,2
IGHV4-31*03,IGHD5/OR15-5a*01,IGHJ6*03,65,1,8,7,7,0,0,20,0,31,63,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,147,0,5,3,2,0,0,22,0,31,86,1
IGHV4-61*02,IGHD3-9*01,IGHJ4*02,52,5,0,2,0,0,0,5,0,30,57,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,134,0,0,5,0,0,0,5,4,30,63,1
IGHV1-69*04,IGHD6-13*01,IGHJ4*02,121,1,4,0,10,0,0,5,3,30,42,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*02,44,0,2,3,1,0,0,2,0,30,57,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,198,1,0,6,7,0,0,24,0,30,60,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,50,1,2,0,3,0,0,5,2,23,51,1
IGHV3-66*01,IGHD3-9*01,IGHJ4*02,164,1,2,9,6,0,0,1,0,116,42,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,152,0,7,9,9,0,0,11,0,117,60,1
IGHV1-69*04+G278T,IGHD3-16*01,IGHJ5*02,45,0,2,13,27,0,0,26,0,30,52,1
IGHV3-66*03,IGHD3-22*01,IGHJ6*02,222,0,6,6,2,0,0,6,0,117,66,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,193,1,2,0,3,0,0,6,2,30,52,1
IGHV3-43*02,IGHD3-3*01,IGHJ6*02,153,2,0,7,1,0,0,0,0,116,66,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,72,2,16,7,4,0,0,0,0,22,51,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,106,1,3,10,13,0,0,21,0,30,39,2
IGHV4-31*03,IGHD3-16*01,IGHJ3*02,82,0,14,9,2,0,0,6,0,30,48,1
IGHV1-69*04+G278T,IGHD2-2*01,IGHJ3*01,97,4,1,6,10,0,1,20,3,30,63,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,103,1,1,3,2,0,0,7,0,31,63,1
IGHV4-59*08,IGHD4-17*01,IGHJ4*01,68,2,3,7,7,0,0,16,0,30,41,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,215,1,9,16,8,0,0,3,0,32,28,1
IGHV3-72*01,IGHD2-8*01,IGHJ4*02,167,4,1,13,17,0,0,12,0,30,36,1
IGHV1-69*04,IGHD2-2*02,IGHJ4*02,133,3,3,0,0,0,0,6,1,30,60,1
IGHV3-30*03,IGHD6-19*01,IGHJ4*02,124,0,0,0,2,0,0,18,13,13,78,1
IGHV3-23*04,IGHD4-17*01,IGHJ4*02,0,0,0,7,7,0,0,21,0,30,51,1
IGHV3-20*01,IGHD3-16*02,IGHJ6*04,162,1,6,6,5,0,0,13,0,30,75,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,214,2,0,16,8,0,0,6,0,31,54,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,131,2,1,7,1,0,0,1,0,32,66,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,101,1,1,3,2,0,0,7,0,31,63,1
IGHV3-66*03,IGHD3-10*02,IGHJ4*02,189,2,2,18,19,0,0,28,0,116,45,1
IGHV3-48*03,IGHD3-22*01,IGHJ3*02,214,0,5,1,1,0,0,8,1,30,63,1
IGHV4-59*08,IGHD3-10*02,IGHJ4*02,73,0,3,13,8,0,0,20,0,30,54,1
IGHV4-39*01,IGHD1-26*01,IGHJ3*01,46,2,5,0,2,0,0,0,1,30,42,1
IGHV1-2*02,IGHD3/OR15-3a*01,IGHJ5*02,48,1,5,1,10,0,0,6,6,30,57,1
